ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10015980,HY205438,03/31/2015 09:00:00 AM,082XX S INGLESIDE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0631,006,8,44,06,1183999,1850549,2015,02/10/2018 03:50:01 PM,41.745083371,-87.601372483,"(41.745083371, -87.601372483)"
10015981,HY205375,03/31/2015 07:30:00 AM,102XX S CHARLES ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2213,022,19,72,05,1168324,1836948,2015,02/10/2018 03:50:01 PM,41.70811174,-87.659198297,"(41.70811174, -87.659198297)"
10015983,HY205403,03/31/2015 06:35:00 PM,005XX W ROOSEVELT RD,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,0124,001,2,28,26,1173209,1894980,2015,02/10/2018 03:50:01 PM,41.867251542,-87.639594427,"(41.867251542, -87.639594427)"
10015984,HY205428,03/31/2015 03:49:00 PM,035XX N LAKE SHORE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,false,1925,019,46,6,26,1172010,1924422,2015,02/10/2018 03:50:01 PM,41.948068465,-87.643126381,"(41.948068465, -87.643126381)"
10015985,HY205335,03/31/2015 05:00:00 PM,087XX S WALLACE ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,2223,022,21,71,08B,1173834,1846848,2015,02/10/2018 03:50:01 PM,41.735158582,-87.638727889,"(41.735158582, -87.638727889)"
10015987,HY205295,03/31/2015 05:00:00 PM,028XX E 89TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0423,004,10,46,08B,1196685,1846507,2015,02/10/2018 03:50:01 PM,41.733686278,-87.55502382,"(41.733686278, -87.55502382)"
10015988,HY205355,03/31/2015 06:05:00 PM,024XX E 73RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0334,003,7,43,15,1193960,1857034,2015,02/10/2018 03:50:01 PM,41.762640413,-87.564662154,"(41.762640413, -87.564662154)"
10015990,HY205432,03/31/2015 06:40:00 PM,012XX S AVERS AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,true,false,1011,010,24,29,26,1150906,1894159,2015,02/10/2018 03:50:01 PM,41.865464029,-87.721493726,"(41.865464029, -87.721493726)"
10015991,HY205383,03/31/2015 06:00:00 PM,002XX W 32ND ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,false,false,0915,009,11,34,14,1175018,1883731,2015,02/10/2018 03:50:01 PM,41.836343145,-87.633290053,"(41.836343145, -87.633290053)"
10015992,HY205385,03/31/2015 05:45:00 PM,047XX S WOOD ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,0931,009,20,61,26,1165146,1873266,2015,02/10/2018 03:50:01 PM,41.807841109,-87.669810535,"(41.807841109, -87.669810535)"
10015993,HY205440,03/31/2015 06:45:00 PM,041XX W THOMAS ST,0460,BATTERY,SIMPLE,STREET,false,false,1111,011,37,23,08B,1148431,1907011,2015,02/10/2018 03:50:01 PM,41.900779403,-87.730248077,"(41.900779403, -87.730248077)"
10015994,HY205387,03/30/2015 10:49:00 PM,024XX E 79TH ST,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,false,false,0421,004,7,43,26,1194034,1853067,2015,02/10/2018 03:50:01 PM,41.751752845,-87.564520874,"(41.751752845, -87.564520874)"
10015995,HY205407,03/31/2015 06:20:00 PM,060XX S GREEN ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0712,007,16,68,26,1171670,1864896,2015,02/10/2018 03:50:01 PM,41.784732216,-87.646127681,"(41.784732216, -87.646127681)"
10015996,HY205247,03/31/2015 04:31:00 PM,050XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,0933,009,16,61,06,1166524,1871384,2015,02/10/2018 03:50:01 PM,41.802647381,-87.66481008,"(41.802647381, -87.66481008)"
10015997,HY205294,03/31/2015 05:19:00 PM,008XX S PULASKI RD,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1132,011,24,26,04B,1149850,1895898,2015,02/10/2018 03:50:01 PM,41.870256635,-87.725325162,"(41.870256635, -87.725325162)"
10015998,HY205455,03/31/2015 04:20:00 PM,071XX S STONY ISLAND AVE,0820,THEFT,$500 AND UNDER,BANK,false,false,0324,003,5,43,06,1188161,1857813,2015,02/10/2018 03:50:01 PM,41.764918291,-87.585891235,"(41.764918291, -87.585891235)"
10015999,HY205391,03/31/2015 06:00:00 PM,030XX W 111TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2211,022,19,74,04A,1157749,1830851,2015,02/10/2018 03:50:01 PM,41.691601114,-87.698089488,"(41.691601114, -87.698089488)"
10016000,HY205450,03/31/2015 07:00:00 PM,083XX S BOND AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0424,004,10,46,06,1198608,1849831,2015,02/10/2018 03:50:01 PM,41.74275965,-87.547867915,"(41.74275965, -87.547867915)"
10016001,HY205444,03/31/2015 06:00:00 AM,034XX W 72ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0831,008,18,66,14,1154770,1856657,2015,02/10/2018 03:50:01 PM,41.762477082,-87.708310063,"(41.762477082, -87.708310063)"
10016003,HY205143,03/31/2015 02:00:00 PM,048XX W NORTH AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2533,025,37,25,06,1143844,1910199,2015,02/10/2018 03:50:01 PM,41.909614875,-87.747016581,"(41.909614875, -87.747016581)"
10016005,HY205402,03/31/2015 06:35:00 PM,0000X S MASON AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,true,false,1513,015,29,25,24,1136839,1899281,2015,02/10/2018 03:50:01 PM,41.879783007,-87.773012281,"(41.879783007, -87.773012281)"
10016006,HY205420,03/31/2015 06:35:00 PM,001XX S HALSTED ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,TAXICAB,false,false,1232,012,27,28,08B,1171069,1899672,2015,02/10/2018 03:50:01 PM,41.880173915,-87.647312948,"(41.880173915, -87.647312948)"
10016007,HY205352,03/31/2015 05:30:00 PM,069XX S NORMAL BLVD,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0732,007,6,68,08A,1174147,1858905,2015,02/10/2018 03:50:01 PM,41.768237554,-87.637223806,"(41.768237554, -87.637223806)"
10016008,HY205435,03/31/2015 07:00:00 PM,041XX W POTOMAC AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,2534,025,37,23,26,1148644,1908342,2015,02/10/2018 03:50:01 PM,41.904427691,-87.729431291,"(41.904427691, -87.729431291)"
10016009,HY205393,03/31/2015 06:15:00 PM,006XX W ENGLEWOOD AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0711,007,16,68,08A,1173117,1863446,2015,02/10/2018 03:50:01 PM,41.780721396,-87.640865208,"(41.780721396, -87.640865208)"
10016010,HY205405,03/31/2015 06:15:00 PM,008XX W 71ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,0733,007,6,68,14,1172029,1857779,2015,02/10/2018 03:50:01 PM,41.765194449,-87.64502029,"(41.765194449, -87.64502029)"
10016012,HY205411,03/31/2015 08:00:00 AM,061XX S GREEN ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0712,007,16,68,05,1171683,1864287,2015,02/10/2018 03:50:01 PM,41.783060766,-87.646097864,"(41.783060766, -87.646097864)"
10016013,HY205089,03/31/2015 02:30:00 PM,064XX S HARVARD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0722,007,20,68,08A,1175170,1862333,2015,02/10/2018 03:50:01 PM,41.777621589,-87.633371775,"(41.777621589, -87.633371775)"
10016014,HY205366,03/22/2015 04:16:00 PM,054XX N EAST RIVER RD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1614,016,41,76,26,1116632,1934938,2015,02/10/2018 03:50:01 PM,41.977968974,-87.846468041,"(41.977968974, -87.846468041)"
10016015,HY205480,03/31/2015 07:34:00 PM,006XX N LATROBE AVE,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),ALLEY,true,false,1524,015,28,25,18,1141251,1903643,2015,02/10/2018 03:50:01 PM,41.891672689,-87.75670416,"(41.891672689, -87.75670416)"
10016020,HY205473,03/31/2015 06:30:00 PM,013XX N WASHTENAW AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1423,014,26,24,26,1158160,1908620,2015,02/10/2018 03:50:01 PM,41.905001395,-87.694468661,"(41.905001395, -87.694468661)"
10016021,HY205436,03/27/2015 12:30:00 PM,078XX W ADDISON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,false,true,1631,016,36,17,26,1123189,1923015,2015,02/10/2018 03:50:01 PM,41.945146063,-87.822615407,"(41.945146063, -87.822615407)"
10016023,HY205191,03/30/2015 02:42:00 PM,070XX S PULASKI RD,0810,THEFT,OVER $500,RESTAURANT,false,false,0833,008,13,65,06,1150909,1857743,2015,02/10/2018 03:50:01 PM,41.765533359,-87.722433103,"(41.765533359, -87.722433103)"
10016024,HY205471,03/31/2015 04:00:00 PM,008XX N WESTERN AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1212,012,32,24,06,1160255,1905486,2015,02/10/2018 03:50:01 PM,41.896358373,-87.686859824,"(41.896358373, -87.686859824)"
10016025,HY205374,03/31/2015 06:10:00 PM,026XX N LAVERGNE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2521,025,31,19,08B,1142599,1917308,2015,02/10/2018 03:50:01 PM,41.929145981,-87.751413025,"(41.929145981, -87.751413025)"
10016027,HY205486,03/31/2015 05:57:00 PM,068XX S KARLOV AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0833,008,13,65,26,1150212,1859006,2015,02/10/2018 03:50:01 PM,41.769012795,-87.724955122,"(41.769012795, -87.724955122)"
10016028,HY205491,03/31/2015 07:54:00 PM,003XX S DEARBORN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0113,001,2,32,14,1175987,1898766,2015,02/10/2018 03:50:01 PM,41.877578503,-87.629282088,"(41.877578503, -87.629282088)"
10016031,HY205252,03/30/2015 12:00:00 PM,045XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0821,008,14,58,08B,1153839,1874349,2015,02/10/2018 03:50:01 PM,41.811045072,-87.71125319,"(41.811045072, -87.71125319)"
10016036,HY205475,03/31/2015 06:07:00 PM,068XX S JEFFERY BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,0332,003,5,43,18,1190725,1859958,2015,02/10/2018 03:50:01 PM,41.770742819,-87.576424413,"(41.770742819, -87.576424413)"
10016037,HY205470,03/30/2015 09:30:00 PM,062XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2433,024,49,77,05,1167167,1941625,2015,02/10/2018 03:50:01 PM,41.995379692,-87.660431403,"(41.995379692, -87.660431403)"
10016038,HY205463,03/31/2015 07:22:00 PM,063XX N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2413,024,50,2,14,1159170,1941943,2015,02/10/2018 03:50:01 PM,41.996420966,-87.689839568,"(41.996420966, -87.689839568)"
10016039,HY205267,03/30/2015 05:30:00 PM,021XX S CHINA PL,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,0914,009,25,34,14,1174624,1890163,2015,02/10/2018 03:50:01 PM,41.854001858,-87.634543737,"(41.854001858, -87.634543737)"
10016040,HY205510,03/31/2015 07:50:00 PM,038XX W FERDINAND ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1122,011,27,23,18,1150527,1903059,2015,02/10/2018 03:50:01 PM,41.889894019,-87.72265259,"(41.889894019, -87.72265259)"
10016041,HY205474,03/31/2015 01:00:00 PM,040XX N KENMORE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1915,019,46,3,05,1168442,1927115,2015,02/10/2018 03:50:01 PM,41.955536258,-87.656163265,"(41.955536258, -87.656163265)"
10016042,HY205431,03/31/2015 06:40:00 PM,037XX W CHICAGO AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,1112,011,27,23,08B,1151150,1905078,2015,02/10/2018 03:50:01 PM,41.895422172,-87.720311667,"(41.895422172, -87.720311667)"
10016043,HY205468,03/31/2015 06:47:00 PM,011XX E 80TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0411,004,8,45,26,1185359,1852182,2015,02/10/2018 03:50:01 PM,41.749532636,-87.596338041,"(41.749532636, -87.596338041)"
10016044,HY205527,03/31/2015 08:00:00 PM,009XX N CENTRAL PARK AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1112,011,27,23,26,1152208,1906059,2015,02/10/2018 03:50:01 PM,41.898093324,-87.716399955,"(41.898093324, -87.716399955)"
10016045,HY205502,03/31/2015 07:45:00 PM,104XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0512,005,9,49,08B,1178885,1835790,2015,02/10/2018 03:50:01 PM,41.704700641,-87.620558604,"(41.704700641, -87.620558604)"
10016046,HY205476,03/31/2015 07:18:00 PM,041XX W GRENSHAW ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1132,011,24,29,08B,1148950,1894717,2015,02/10/2018 03:50:01 PM,41.867033277,-87.728659918,"(41.867033277, -87.728659918)"
10016047,HY205501,03/31/2015 07:08:00 PM,010XX W 56TH ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,0712,007,16,68,24,1170182,1867676,2015,02/10/2018 03:50:01 PM,41.792393362,-87.651502467,"(41.792393362, -87.651502467)"
10016048,HY205512,03/31/2015 07:35:00 PM,041XX W 18TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,1012,010,24,29,26,1148870,1891054,2015,02/10/2018 03:50:01 PM,41.856983106,-87.729048262,"(41.856983106, -87.729048262)"
10016049,HY205225,03/31/2015 02:00:00 PM,038XX S WOLCOTT AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,ALLEY,false,false,0912,009,11,59,04A,1164316,1879329,2015,02/10/2018 03:50:01 PM,41.824496215,-87.672683795,"(41.824496215, -87.672683795)"
10016050,HY205430,03/31/2015 07:05:00 PM,060XX S PRINCETON AVE,1661,GAMBLING,GAME/DICE,ALLEY,true,false,0711,007,20,68,19,1175318,1865091,2015,02/10/2018 03:50:01 PM,41.785186531,-87.632746831,"(41.785186531, -87.632746831)"
10016052,HY205389,03/31/2015 06:00:00 PM,037XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,0915,009,3,34,08B,1174897,1880216,2015,02/10/2018 03:50:01 PM,41.826700394,-87.633839066,"(41.826700394, -87.633839066)"
10016053,HY205498,03/31/2015 08:00:00 PM,060XX N WINTHROP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2433,024,48,77,08B,1167770,1940155,2015,02/10/2018 03:50:01 PM,41.991332957,-87.658255906,"(41.991332957, -87.658255906)"
10016054,HY205484,03/31/2015 05:40:00 AM,027XX S SPAULDING AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1032,010,22,30,06,1154807,1885589,2015,02/10/2018 03:50:01 PM,41.841869783,-87.707402241,"(41.841869783, -87.707402241)"
10016055,HY205485,03/31/2015 07:00:00 PM,024XX S ST LOUIS AVE,0560,ASSAULT,SIMPLE,ALLEY,false,true,1024,010,22,30,08A,1153421,1887613,2015,02/10/2018 03:50:01 PM,41.84745149,-87.712434768,"(41.84745149, -87.712434768)"
10016058,HY205343,03/31/2015 05:15:00 PM,075XX S STONY ISLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0411,004,5,43,06,1188125,1855104,2015,02/10/2018 03:50:01 PM,41.757485413,-87.586109433,"(41.757485413, -87.586109433)"
10016059,HY205409,03/31/2015 06:35:00 PM,074XX S SANGAMON ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,0733,007,17,68,14,1171259,1855642,2015,02/10/2018 03:50:01 PM,41.759347127,-87.64790498,"(41.759347127, -87.64790498)"
10016060,HY205188,03/31/2015 02:50:00 PM,040XX E 134TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0433,004,10,55,08B,1204544,1816604,2015,02/10/2018 03:50:01 PM,41.651431329,-87.527258234,"(41.651431329, -87.527258234)"
10016061,HY204934,02/20/2015 02:27:00 PM,014XX W CHICAGO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,true,false,1213,012,27,24,11,1166551,1905450,2015,02/10/2018 03:50:01 PM,41.896127078,-87.663736891,"(41.896127078, -87.663736891)"
10016062,HY205458,03/31/2015 07:14:00 PM,078XX S PHILLIPS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0421,004,7,43,08A,1193886,1853559,2015,02/10/2018 03:50:01 PM,41.75310656,-87.565047114,"(41.75310656, -87.565047114)"
10016063,HY205499,03/31/2015 06:05:00 PM,095XX S YATES AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0431,004,7,51,05,1194082,1842128,2015,02/10/2018 03:50:01 PM,41.7217341,-87.564702988,"(41.7217341, -87.564702988)"
10016064,HY203814,03/30/2015 02:00:00 PM,076XX S SOUTH CHICAGO AVE,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,0411,004,5,43,06,1186365,1854740,2015,02/10/2018 03:50:01 PM,41.75652833,-87.592570988,"(41.75652833, -87.592570988)"
10016065,HY205541,03/31/2015 07:51:00 PM,068XX S ARTESIAN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0832,008,17,66,24,1161223,1859161,2015,02/10/2018 03:50:01 PM,41.769217319,-87.68458948,"(41.769217319, -87.68458948)"
10016066,HY205543,03/31/2015 05:50:00 PM,007XX N KEDZIE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1121,011,27,23,03,1154910,1904653,2015,02/10/2018 03:50:01 PM,41.894181382,-87.706513426,"(41.894181382, -87.706513426)"
10016067,HY205487,03/31/2015 07:05:00 PM,057XX S RACINE AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,false,0713,007,16,67,08A,1169298,1866822,2015,02/10/2018 03:50:01 PM,41.79006908,-87.654768679,"(41.79006908, -87.654768679)"
10016068,HY204992,03/30/2015 09:30:00 AM,049XX N DRAKE AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1712,017,39,14,06,1151828,1932534,2015,02/10/2018 03:50:01 PM,41.970750356,-87.717096715,"(41.970750356, -87.717096715)"
10016070,HY205558,03/31/2015 08:10:00 PM,016XX S MILLARD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,1014,010,24,29,15,1152313,1891448,2015,02/10/2018 03:50:01 PM,41.857997099,-87.716400048,"(41.857997099, -87.716400048)"
10016072,HY205548,03/31/2015 07:55:00 PM,040XX W FULLERTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2525,025,31,20,08B,1148880,1915646,2015,02/10/2018 03:50:01 PM,41.924466007,-87.728375145,"(41.924466007, -87.728375145)"
10016073,HY205549,03/31/2015 08:40:00 PM,018XX N HARLEM AVE,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,2513,025,36,25,26,1127805,1911386,2015,02/10/2018 03:50:01 PM,41.913157898,-87.805911332,"(41.913157898, -87.805911332)"
10016074,HY205552,03/31/2015 08:20:00 PM,039XX W ARMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,2535,025,30,20,14,1149574,1912994,2015,02/10/2018 03:50:01 PM,41.917175212,-87.725894098,"(41.917175212, -87.725894098)"
10016075,HY205443,03/31/2015 07:15:00 PM,031XX W 38TH PL,041A,BATTERY,AGGRAVATED: HANDGUN,ALLEY,true,false,0911,009,12,58,04B,1156011,1878914,2015,02/10/2018 03:50:01 PM,41.823528604,-87.703163605,"(41.823528604, -87.703163605)"
10016076,HY205451,03/31/2015 06:50:00 PM,088XX S SAGINAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0423,004,7,46,08B,1195413,1846918,2015,02/10/2018 03:50:01 PM,41.734845567,-87.559670169,"(41.734845567, -87.559670169)"
10016077,HY205562,03/31/2015 08:20:00 PM,032XX W WASHINGTON BLVD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,CONVENIENCE STORE,true,false,1123,011,28,27,26,1154827,1900500,2015,02/10/2018 03:50:01 PM,41.882786809,-87.706929604,"(41.882786809, -87.706929604)"
10016078,HY205325,03/31/2015 04:42:00 PM,062XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0714,007,16,67,15,1166741,1863308,2015,02/10/2018 03:50:01 PM,41.780481228,-87.664244756,"(41.780481228, -87.664244756)"
10016079,HY205528,03/31/2015 07:35:00 PM,091XX S LONGWOOD DR,4625,OTHER OFFENSE,PAROLE VIOLATION,PARK PROPERTY,true,false,2221,022,19,72,26,1165678,1844023,2015,02/10/2018 03:50:01 PM,41.727583098,-87.668688106,"(41.727583098, -87.668688106)"
10016080,HY205397,03/31/2015 05:40:00 PM,005XX S HOMAN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1134,011,24,27,24,1153793,1897435,2015,02/10/2018 03:50:01 PM,41.874396777,-87.710808143,"(41.874396777, -87.710808143)"
10016081,HY205490,03/31/2015 07:13:00 PM,011XX S MICHIGAN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,PARK PROPERTY,true,false,0114,001,2,32,14,1177422,1895476,2015,02/10/2018 03:50:01 PM,41.868518128,-87.624113021,"(41.868518128, -87.624113021)"
10016083,HY205539,03/31/2015 01:00:00 AM,073XX S HOYNE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0735,007,17,67,08A,1163629,1856064,2015,02/10/2018 03:50:01 PM,41.760668579,-87.675856944,"(41.760668579, -87.675856944)"
10016084,HY205495,03/31/2015 07:17:00 PM,012XX S LAWNDALE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,true,false,1011,010,24,29,18,1151904,1894129,2015,02/10/2018 03:50:01 PM,41.865362129,-87.717830789,"(41.865362129, -87.717830789)"
10016085,HY205540,03/31/2015 07:57:00 PM,122XX S MAY ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARK PROPERTY,true,false,0524,005,34,53,15,1170875,1823727,2015,02/10/2018 03:50:01 PM,41.671775999,-87.650240324,"(41.671775999, -87.650240324)"
10016087,HY205545,03/31/2015 08:32:00 PM,003XX E 51ST ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,VEHICLE NON-COMMERCIAL,true,true,0231,002,3,40,04B,1179089,1871272,2015,02/10/2018 03:50:01 PM,41.802062624,-87.618732403,"(41.802062624, -87.618732403)"
10016088,HY205529,03/31/2015 02:00:00 PM,055XX S EVERETT AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,0235,002,5,41,26,1188987,1868573,2015,02/10/2018 03:50:01 PM,41.794424835,-87.582519409,"(41.794424835, -87.582519409)"
10016089,HY205506,03/30/2015 11:30:00 PM,055XX S EVERETT AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0235,002,5,41,26,1188987,1868573,2015,02/10/2018 03:50:01 PM,41.794424835,-87.582519409,"(41.794424835, -87.582519409)"
10016092,HY205566,03/31/2015 08:42:00 PM,020XX S SPAULDING AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1022,010,24,30,18,1154687,1889707,2015,02/10/2018 03:50:01 PM,41.853172458,-87.70773252,"(41.853172458, -87.70773252)"
10016093,HY205460,03/31/2015 07:00:00 PM,048XX W NORTH AVE,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,false,false,2533,025,37,25,08A,1143880,1910200,2015,02/10/2018 03:50:01 PM,41.909616944,-87.746884305,"(41.909616944, -87.746884305)"
10016094,HY205571,03/31/2015 08:30:00 PM,017XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1234,012,25,31,08B,1164648,1891673,2015,02/10/2018 03:50:01 PM,41.858362383,-87.671116619,"(41.858362383, -87.671116619)"
10016095,HY205537,03/31/2015 08:10:00 PM,078XX S ESSEX AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,VEHICLE NON-COMMERCIAL,true,false,0421,004,7,43,26,1194221,1853400,2015,02/10/2018 03:50:01 PM,41.752662035,-87.563824705,"(41.752662035, -87.563824705)"
10016097,HY205446,03/31/2015 06:00:00 PM,027XX S DEARBORN ST,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,0133,001,3,35,08B,1176316,1886559,2015,02/10/2018 03:50:01 PM,41.844074267,-87.628442088,"(41.844074267, -87.628442088)"
10016098,HY205425,03/31/2015 04:20:00 PM,031XX S ASHLAND AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,0912,009,11,59,06,1166183,1883676,2015,02/10/2018 03:50:01 PM,41.836385231,-87.66571041,"(41.836385231, -87.66571041)"
10016099,HY205574,03/31/2015 09:00:00 PM,088XX S MUSKEGON AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0423,004,10,46,18,1196547,1846833,2015,02/10/2018 03:50:01 PM,41.734584273,-87.55551858,"(41.734584273, -87.55551858)"
10016101,HY205592,03/31/2015 08:31:00 PM,060XX S DR MARTIN LUTHER KING JR DR,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,true,false,0313,003,20,42,18,1179959,1864962,2015,02/10/2018 03:50:01 PM,41.784727513,-87.615734956,"(41.784727513, -87.615734956)"
10016102,HY205464,03/31/2015 12:00:00 PM,014XX W LAWRENCE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1913,019,47,3,06,1165548,1931968,2015,02/10/2018 03:50:01 PM,41.968915343,-87.666663363,"(41.968915343, -87.666663363)"
